Date,SPY,IEF,SHY,LQD,VTI,IWN,GLD,BND,BNDX,VEU,VNQ,TIP,DBC,EFA,EEM,BIL,DLS,AGG,IWD,IWM,EFV,SCZ,HYG,MTUM,VLUE,QUAL,USMV,REM,RWX,VGK,EWJ,BWX,RWO,EMB,IYR,TLT,GSG
6/25/2013,526.84,180.32,131.58,186.16,177.85,310.44,278.21,135.12,98.15,99.8,203.47,158.09,110.41,179.32,392.19,106.14,131.92,150.92,198.24,288.56,123.46,95.11,142.62,99.31,104.13,NA,130.8,50.24,88.62,132.51,84.35,121.65,103.84,138.81,345.63,206.71,62.36
6/26/2013,532.04,181.05,131.65,187.57,179.51,311.69,266.52,135.6,98.1,100.37,206.55,158.81,110.1,180.02,398.37,106.14,131.99,151.56,199.9,289.92,124.21,94.68,143.8,100.2,104.13,NA,132.17,50.9,89.54,133.45,83.97,121.93,105.1,140.23,350.76,208.05,62.38
6/27/2013,535.16,182.03,131.73,189.27,180.83,316.69,261.24,136.14,98.35,101.61,210.69,160.13,110.06,181.81,406.25,106.12,133.52,152.2,201.74,294.42,125.33,95.73,144.5,101.27,104.56,NA,132.96,51.76,91.32,134.4,86.06,122.52,107.37,143.01,357.02,210.17,62.88
6/28/2013,532.97,181.81,131.72,189.16,179.9,316.07,268.39,136.2,98.23,101.43,209.38,160.67,109.49,181.46,408.59,106.12,133.04,152.21,200.9,292.73,124.73,95.66,143.52,101.27,105.93,NA,132.55,51.71,92.2,133.51,86.76,121.67,107.5,143.41,355.46,211.61,62.54
7/1/2013,536.09,181.88,131.77,189.64,181.4,319.6,272.94,136.44,98.44,102.51,208.92,160.9,110.19,183.17,409.86,106.14,134.34,152.42,201.89,297.5,125.69,96.71,144.29,101.48,106.54,NA,133.12,51.59,91.78,135.14,87.84,122.01,107.06,144.43,353.59,212.03,62.88
7/2/2013,535.59,181.95,131.79,190.24,181.2,320.08,270.5,136.47,98.36,101.73,212.12,161.42,110.63,182.25,402.54,106.12,134.21,152.42,201.51,297.29,125.25,96.66,143.85,101.27,106.54,NA,132.75,51.18,92.59,133.76,88.46,121.28,108.47,145.11,357.71,211.9,63.47
7/3/2013,535.82,181.6,131.77,189.69,181.46,320.45,272.06,136.37,98.68,101.54,210.72,161.12,111.63,182.32,398.82,106.14,134.39,152.21,201.75,297.89,124.96,96.91,144.18,101.39,106.54,NA,132.63,50.65,92.27,133.9,88.54,121.6,107.96,143.68,356.16,211.27,64.37
7/4/2013,535.82,181.6,131.77,189.69,181.46,320.45,272.06,136.37,98.68,101.54,210.72,161.12,111.63,182.32,398.82,106.14,134.39,152.21,201.75,297.89,124.96,96.91,144.18,101.39,106.54,NA,132.63,50.65,92.27,133.9,88.54,121.6,107.96,143.68,356.16,211.27,64.37
7/5/2013,541.6,178.54,131.63,187.29,183.4,324.44,266.09,134.85,98.2,101.86,209.71,158.92,111.37,183.17,396.28,106.14,135.1,150.54,203.82,302.11,125.79,97.39,142.64,102.39,106.17,NA,133.24,48.82,92.98,134.23,89.7,120.02,108.19,140.81,352.41,204.07,64.71
7/8/2013,544.68,179.59,131.73,188.83,184.38,325.78,269.29,135.46,98.5,102.21,209.93,159.93,111.93,184.31,396.81,106.1,135.79,151.33,204.98,303.32,126.85,98.21,144.61,102.96,107.9,NA,134.3,49.39,92.59,135.78,89.08,120.35,107.91,142.19,353.81,206.04,65.08
7/9/2013,548.61,179.89,131.71,188.99,185.69,329.11,271.79,135.61,98.58,102.92,212.91,159.85,112.63,185.33,402.01,106.1,136.83,151.48,206.74,306.14,127.39,98.83,144.69,103.68,108.76,NA,134.83,49.55,93.33,136.06,89.54,120.37,109.16,142.3,358.3,206.25,65.44
7/10/2013,548.82,179.25,131.71,188.44,185.77,329.77,272.53,135.27,98.62,103.08,213.01,159.31,112.98,185.86,398.19,106.1,136.73,151.08,206.43,306.99,127.72,98.81,145.26,103.71,108.76,NA,135.32,49.06,92.78,137,89.23,120.93,108.75,140.8,358.3,204.63,66.11
7/11/2013,556.29,181.05,131.82,190.66,188.47,333.33,279.95,136.18,98.76,106.08,218.15,160.41,113.55,190.68,417.66,106.1,140.12,152.09,209.05,310.59,131.02,101.64,147.09,105.62,108.76,NA,137.39,51.22,95.83,140.66,91.86,122.9,112.04,143.28,368.2,207.04,65.97
7/12/2013,556.52,180.91,131.74,190.13,188.65,333.73,279.7,136,98.66,105.42,216.81,160.47,113.98,189.41,413.26,106.1,139.79,151.92,209.61,311.23,130.09,101.29,146.94,105.86,110.04,NA,137.35,50.73,95.06,139.39,91.71,122.49,111.07,142.1,365.79,206.87,66.66
7/15/2013,558.66,181.47,131.81,191.35,189.36,336.21,279.81,136.37,98.62,106.18,217.73,161.25,113.68,190.58,417.5,106.1,140.35,152.25,210.38,313.96,131.02,101.91,147.56,106.1,110.55,NA,137.8,51.22,95.64,140.22,92.56,122.6,111.63,143.67,367.13,207.96,66.68
7/16/2013,556.57,181.56,131.82,191.06,188.51,335.58,281.41,136.57,98.83,106.11,217.88,161.89,113.81,190.46,419.2,106.1,140.5,152.49,209.27,312.38,131.02,101.75,147.2,105.69,110.08,NA,137.3,50.86,95.39,140.3,91.78,123.85,111.48,144.7,366.54,208.67,66.68
7/17/2013,557.98,182.36,131.87,191.78,189.12,336.77,277.87,136.87,98.91,106.5,218.67,162.34,113.72,191.03,423.02,106.1,141.7,152.82,209.92,313.59,131.62,102.16,148.28,106.18,110.08,NA,137.39,51.39,95.09,140.44,92.63,123.48,111.71,145.89,368.47,209.06,66.86
7/18/2013,561.04,181.51,131.85,191.28,190.19,340.06,279.43,136.65,98.88,106.93,220.53,161.75,114.2,192.29,418.03,106.12,142.05,152.54,211.78,315.68,132.7,102.87,149.17,106.67,111.39,100,137.76,51.1,95.34,141.61,93.1,123.38,112.35,146.64,370.77,206.45,67.39
7/19/2013,562.04,182.5,131.92,192.33,190.47,340.43,281.91,137.01,98.52,106.86,220.38,162.91,114.29,192.14,416.81,106.12,141.98,152.93,212.79,316.17,132.7,102.85,149.07,107.14,111.18,99.22,138.08,51.22,95.43,142.11,92.4,123.51,112.37,146.83,370.39,209.71,67.43
7/22/2013,563.13,182.49,131.92,192.77,190.89,342.1,290.31,137.09,98.81,107.55,221.05,162.86,114.2,193.21,421.01,106.12,142.79,153.13,213.3,316.84,133.45,103.46,149.18,107.28,111.48,99.7,138.1,51.22,95.92,142.8,92.63,124.37,112.78,146.61,371.46,210.02,66.88
7/23/2013,561.94,182.27,131.9,192.47,190.54,342.02,292.27,137.06,98.99,107.99,220.81,162.48,114.37,193.62,425.57,106.12,143.45,153.05,213.37,316.62,134.12,103.67,148.82,107.11,111.48,99.54,137.96,51.47,95.96,143.02,92.56,124.76,112.71,147.23,371.3,209.14,67.01
7/24/2013,559.88,181.05,131.84,191.53,189.78,339.21,287.25,136.62,98.76,107.53,216.51,161.16,113.46,193.37,421.22,106.14,142.59,152.55,211.8,313.99,133.99,103.37,147.56,106.73,111.48,99.41,137.07,50.04,95.13,143.38,91.74,123.57,111.07,145.85,364.08,206.48,66.27
7/25/2013,561.24,181.31,131.92,191.3,190.47,341.84,289.93,136.57,98.64,107.83,216.84,161.25,113.33,193.75,423.66,106.1,142.71,152.61,212.48,316.87,134.17,103.51,147.23,107.54,110.93,99.92,137.59,50,95.48,144.27,90.08,124.37,111.35,145.98,363.65,206.41,66.34
7/26/2013,561.84,181.47,131.93,191.5,190.5,339.91,290.18,136.67,98.92,107.28,217.03,161.29,112.63,192.55,422.7,106.11,142.05,152.56,212.31,315.59,133.39,103,147.29,107.8,110.91,99.44,137.88,50.28,95.39,143.74,87.99,124.85,111.28,145.47,364.61,207.68,65.89
7/29/2013,560.11,181.1,131.92,191.18,189.84,337.1,289.48,136.65,98.76,106.29,215.41,161.18,112.59,190.71,417.4,106.12,140.7,152.56,211.78,313.38,132.08,101.84,146.98,107.64,111.18,99.8,137.68,50.37,94.61,143.24,86.06,124.73,110.25,144.93,361.72,206.16,65.81
7/30/2013,560.1,181.05,131.93,191.23,190.04,337.1,288.69,136.57,98.72,106.08,214.77,161.1,112.2,190.68,416.44,106.1,140.5,152.51,211.56,313.65,131.8,102.27,147.18,107.41,111.18,100.2,137.84,51.22,94.02,142.8,86.83,124.35,109.8,144.72,361.3,206.08,65.38
7/31/2013,560.51,181.17,131.93,191.25,190.23,336.73,288.33,136.72,98.5,106.2,211.27,162.12,112.98,191.12,414,106.12,140.65,152.62,211.78,314.18,132.08,102.37,147.61,107.32,111.18,99.94,137.43,50.69,93.61,143.69,86.8,124.59,108.7,143.63,356.32,206.83,66.07
8/1/2013,566.99,179.57,131.88,189.73,192.65,340.36,285.29,136.06,98.56,107.57,210.45,160.99,113.24,193.72,421.48,106.1,142.2,151.76,214.24,318.47,133.58,103.55,146.22,108.24,112.58,99.94,138.41,49.84,94.72,145.1,89.15,123.15,109.18,143.29,354.34,202.86,66.8
8/2/2013,567.95,181.1,131.98,190.66,192.74,339.95,284.72,136.5,98.94,108.1,209.41,161.81,112.81,195.3,421.43,106.12,143.02,152.27,214.21,318.75,134.32,104.6,147.11,108.74,112.7,101.14,138.41,50.33,94.86,145.8,90.55,124.11,108.85,145.09,352.79,205.09,66.36
8/5/2013,567.12,180.54,131.96,189.94,192.76,340.54,283.24,136.55,98.78,107.76,209.26,161.82,112.24,194.89,418.78,106.12,143.68,152.34,213.97,319.84,134.19,105.08,146.36,108.43,112.56,101.16,138.29,50,94.9,145.56,90.78,124.26,108.93,144.04,352.57,203.51,66.07
8/6/2013,563.9,180.59,131.94,190.06,191.5,337.32,279.34,136.46,98.74,107.41,208.53,162.21,111.32,194.61,413.47,106.12,143.78,152.19,212.55,316.62,133.65,104.94,146.22,108.03,111.89,100.62,137.92,49.84,94.76,145.13,90.86,124.5,108.88,144.08,351.34,204.11,65.64
8/7/2013,562.07,181.25,131.98,190.48,190.73,335.51,279.74,136.67,98.76,106.75,207.98,162.6,110.58,193.75,409.01,106.1,143.4,152.39,211.83,314.38,133.27,104.6,145.76,107.64,111.18,100.2,137.43,49.88,94.14,145.35,89.15,125.56,108.11,143.74,349.9,205.63,65.06
8/8/2013,564.13,181.51,131.98,190.88,191.52,336.84,285.85,136.73,98.8,107.96,208.07,162.77,111.15,195.51,416.87,106.1,144.9,152.6,212.45,315.68,134.76,105.63,146.08,107.76,111.18,100.68,137.96,50.65,95.2,146.91,88.73,126.27,108.62,143.96,350.22,206.19,65.16
8/9/2013,562.5,181.64,131.94,190.88,191.04,336.18,285.85,136.9,98.92,108.15,209.9,162.93,111.93,195.84,417.72,106.11,145.36,152.7,211.95,315.35,135.2,105.7,146.09,107.48,111.63,100.45,137.68,50.53,95.04,147.27,88.77,126.16,109.23,144.91,353.54,206.51,65.81
8/12/2013,561.84,181.28,131.94,190.78,190.91,337.62,290.96,136.65,98.94,108.08,208.4,162.5,113.29,195.3,421.59,106.12,145.42,152.6,211.63,317.02,134.45,105.4,145.96,107.18,111.42,100.14,137.47,50.82,94.37,146.52,88.69,125.69,108.29,144.85,350.65,205.11,66.44
8/13/2013,563.5,179.65,131.88,189.43,191.32,336.73,287.83,136.18,98.64,108.86,205.54,161.07,113.24,196.57,424.19,106.12,146.64,151.99,212.04,316.59,135.51,106.02,145.96,107.28,111.42,100.74,137.31,49.92,94.53,147.43,89.46,124.58,107.52,143.66,345.83,202.14,66.5
8/14/2013,560.61,179.81,131.88,189.11,190.32,335.44,290.67,136.11,98.56,108.88,204.75,160.73,114.16,196.66,425.57,106.12,146.36,151.79,211.15,315.35,135.51,105.97,145.68,106.4,111.77,100.06,136.62,49.92,94.44,147.63,89,124.34,107.34,143.42,345.08,202.45,66.8
8/15/2013,552.77,178.81,131.83,187.77,187.49,329.96,296.73,135.62,98.38,108.06,201,159.58,115.25,195,420.69,106.12,145.49,151.25,208.4,309.5,134.56,104.85,144.93,104.56,109.92,98.62,134.79,48.94,93.58,146.88,87.76,124.76,105.76,143.07,338.55,199.72,67.15
8/16/2013,550.94,178.12,131.85,186.83,186.88,328.14,298.74,135.26,98.34,108.13,196.07,158.83,115.29,195.37,417.08,106.12,145.8,150.82,207.56,308.2,134.89,105.31,144.43,104.07,109.41,98.34,133.97,48,93.52,147.27,87.72,124.5,103.74,142.24,330.74,199.02,67.51
8/19/2013,547.42,177.35,131.82,185.81,185.62,324.15,297.45,134.87,97.96,107.09,193.48,157.88,115.16,193.97,409.23,106.1,145.36,150.35,205.73,305.07,133.7,105.01,143.48,103.89,109.04,98.23,133.32,45.95,92.45,145.96,87.53,123.82,102.59,140.99,326.25,197.29,67.27
8/20/2013,550.11,178.31,131.85,186.95,186.84,328.96,298.45,135.26,98.28,106.91,197.86,158.86,114.94,193.72,408.48,106.12,145.49,150.79,207.03,309.47,133.42,104.94,144.8,104.4,109.04,99,134.22,47.38,92.75,146.41,86.76,124.39,104.2,140.53,333.9,198.81,66.88
8/21/2013,546.72,177.19,131.77,185.82,185.75,326.44,297.59,134.74,98.02,105.49,197.41,157.74,114.81,191.44,398.93,106.12,144.17,150.23,205.58,307.59,131.85,104.12,144.27,103.7,108.78,98.94,133.4,47.06,91.14,144.91,85.52,123.56,103.13,140.08,333.2,196.64,66.6
8/22/2013,551.7,177.12,131.73,186.68,187.41,330.99,299.26,134.87,97.84,106.59,198.59,157.81,114.85,193.31,405.41,106.1,145.57,150.42,207.27,311.93,133.27,105.15,145.05,104.5,108.78,99.7,134.1,47.51,91.18,146.74,86.06,123.28,103.67,140.28,335.08,198.64,66.7
8/23/2013,553.56,178.12,131.73,187.93,188.19,331.7,303.97,135.26,97.8,107.44,200.67,158.92,115.77,194.99,410.18,106.12,146.46,150.92,207.94,312.71,134.4,105.86,145.66,104.8,108.78,99.62,134.83,48.9,91.85,147.49,87.53,123.59,104.46,141.06,338.98,200.8,67.29
8/26/2013,551.51,178.47,131.77,188.32,187.71,331.22,305.21,135.5,97.78,106.75,200.09,159.48,116.42,193.56,405.72,106.1,145.08,151.19,206.96,312.74,133.39,104.85,145.68,104.58,110.12,99.48,134.18,48.81,91.25,146.77,86.53,123.69,104.2,141.31,337.7,201.8,67.59
8/27/2013,542.63,179.49,131.83,189.12,184.38,324.22,308.13,135.84,97.92,104.87,199.11,160.46,117.56,190.27,396.44,106.1,142.64,151.58,203.6,305.41,131.13,102.78,144.74,103.08,107.8,97.88,132.91,48.94,89.82,143.63,85.6,124.39,103.21,140.73,336.68,204.34,68.45
8/28/2013,544.56,178.76,131.76,189.16,185.06,324.41,308.04,135.6,97.86,104.75,197.89,159.87,117.73,190.05,397.23,106.1,142.59,151.3,204.33,306.02,131.31,102.55,145.28,103.3,107.8,98.25,132.96,48.45,89.89,143.47,85.83,123.76,102.85,139.86,335.08,202.68,69.14
8/29/2013,545.43,178.93,131.79,189.34,185.56,326.89,306.15,135.74,98.16,104.82,198.2,159.65,116.51,189.73,400.36,106.12,142.46,151.6,204.21,309.08,131.05,102.82,145.87,103.83,107.8,98.48,133.2,49.14,89.77,143.05,85.75,123.17,103,139.96,335.61,204.3,68.32
8/30/2013,543.7,178.6,131.8,189.34,184.47,321.74,303.33,135.55,98.32,104.09,196.52,159.16,116.16,187.39,403.49,106.12,141.34,151.36,203.68,304.26,129.63,101.68,145.74,103.49,107.8,97.87,132.96,48.85,89.82,141.58,84.05,123.15,102.36,140.14,333.04,204.07,68.12
9/2/2013,543.7,178.6,131.8,189.34,184.47,321.74,303.33,135.55,98.32,104.09,196.52,159.16,116.16,187.39,403.49,106.12,141.34,151.36,203.68,304.26,129.63,101.68,145.74,103.49,107.8,97.87,132.96,48.85,89.82,141.58,84.05,123.15,102.36,140.14,333.04,204.07,68.12
9/3/2013,546.16,177.58,131.75,188.6,185.4,322.89,307.39,135.25,97.8,105.74,194.82,158.33,116.77,191,406.04,106.12,144.45,150.99,204.18,306.32,131.93,103.89,144.97,104.09,107.8,98.29,132.75,48.65,90.97,143.63,86.14,122.23,102.57,139.09,330.26,201.2,69.4
9/4/2013,550.67,177,131.63,187.91,187.06,325.41,303.42,135.08,98.28,106.63,196.49,157.53,115.77,192.71,413.21,106.12,145.95,150.77,205.94,309.02,133.16,104.9,145.52,104.48,107.8,99.12,133.32,49.02,91.39,144.44,87.45,122.56,103.33,139.11,332.62,200.75,68.32
9/5/2013,551.37,175.64,131.5,186.36,187.27,326.29,297.88,134.15,97.46,106.91,194.42,156.39,115.51,192.55,418.14,106.12,145.97,149.76,206.23,309.5,133.34,104.78,144.78,104.37,107.8,99.24,133.08,48.57,91.23,144.35,87.22,121.32,102.52,139.29,329.78,197.95,68.3
9/6/2013,551.64,176.71,131.63,186.63,187.43,327.11,302.28,134.65,98,107.48,197.44,157.04,116.16,193.59,424.24,106.12,146.56,150.32,206.35,310.35,134.17,105.24,145.26,104.46,109.69,99.74,133.4,49.26,91.53,145.3,87.53,122.58,103.54,140.5,335.83,198.94,68.81
9/9/2013,556.93,177.07,131.66,187.12,189.54,331.88,301.73,134.99,97.9,109.36,201.55,157.33,115.42,196.25,435.49,106.08,149.16,150.62,208.35,315.05,136.1,107.25,145.63,105.21,109.69,100.3,134.46,49.63,93.52,146.77,89.77,122.75,105.86,140.35,342.46,199.04,68.3
9/10/2013,561.04,176.26,131.61,186.3,191.02,334.73,296.85,134.71,97.66,110.37,201.4,157.07,114.37,198.47,438.78,106.1,150.69,150.35,209.97,318.14,137.75,108.66,146.15,105.94,111.14,100.88,135.32,49.02,94.58,148.6,90.47,122.45,106.53,139.69,342.03,197.65,67.39
9/11/2013,562.8,177.14,131.67,187.17,191.52,334.84,296.76,135.08,97.94,110.79,203.01,157.96,114.55,199.17,439.05,106.1,151.17,150.86,210.55,318.29,138.24,108.94,146.34,106.2,111.14,101.24,135.89,49.51,95.02,149.65,89.85,123.36,107.2,140.54,344.36,199.4,67.51
9/12/2013,561.31,177.16,131.67,187.04,190.93,332.7,287.67,135.04,98.08,110.07,201.7,158.03,115.12,198.03,433.95,106.1,150.33,150.69,209.7,315.96,137.62,108.3,146.16,106.44,111.14,101.36,135.56,49.61,94.46,148.99,89.23,123.38,106.6,141.28,342.17,199.13,68.18
9/13/2013,562.57,177.39,131.67,187.15,191.32,333.99,288.01,135.26,98.06,110.58,202.28,158.02,114.77,198.98,436.77,106.11,150.79,150.9,210.28,317.69,138.09,108.96,146.05,106.94,111.14,101.62,136.09,50.08,95.09,149.68,89.7,123.82,106.86,141.06,342.94,199.9,68.2
9/16/2013,565.82,177.78,131.77,187.37,192.43,335.25,284.93,135.43,98.18,111.41,204.29,158.45,113.33,200.53,441.7,106.1,151.83,151.22,211.63,318.38,139.07,109.82,146.85,107.7,111.14,101.77,136.82,50.16,95.85,150.79,90.86,124.6,108.19,142.53,346.31,198.57,67.13
9/17/2013,568.35,178.14,131.82,187.88,193.45,338.21,285.04,135.55,98.22,111.63,204.17,159.07,112.15,200.65,440.75,106.1,152.01,151.36,212.33,321.53,139.27,109.73,147.33,107.95,112.48,102.33,137.24,50.2,96.52,150.87,90.47,124.7,108.39,143.3,346.05,200.21,66.13
9/18/2013,574.93,180.35,131.99,190.63,195.72,342.02,297.45,136.64,98.97,114.91,211.09,161.18,114.59,206.01,459.26,106.12,155.73,152.63,214.7,324.6,142.96,112.4,148.74,109.25,112.48,103.69,139.51,52.16,99.2,154.67,93.25,126.44,111.46,146.69,358.14,202.68,67.65
9/19/2013,573.96,179.72,131.94,189.42,195.41,340.99,296.87,136.48,98.85,113.93,210.9,160.66,114.16,205.02,456.77,106.12,154.58,152.44,214.02,324.26,142.01,111.65,148.31,109.23,113.62,103.83,139.18,51.47,99.2,153.92,92.79,126.27,111.61,145.99,356.75,201.49,66.94
9/20/2013,569.97,179.9,131.96,189.59,194.11,340.36,288.33,136.47,98.62,112.94,207.46,161.11,113.11,203.52,446.53,106.1,153.36,152.44,212.33,323.08,140.91,110.58,148.13,108.54,113.62,103.41,138.25,50.63,98.09,152.92,92.02,126.11,110.03,145.75,350.57,202.56,66.7
9/23/2013,567.33,180.58,131.99,190.72,193.23,340.47,287.4,136.57,99.01,112.99,206.05,161.67,112.28,203.47,448.12,106.1,153.8,152.56,211.39,323.11,140.82,110.67,148.12,107.82,111.89,102.85,137.88,51.02,98.11,152.71,92.29,126.2,109.77,145.51,348.35,204.04,65.73
9/24/2013,566,181.24,132,191.2,192.93,341.13,287.65,136.86,99.09,112.71,204.48,161.7,112.24,203.16,444.35,106.1,153.64,152.92,210.86,324.18,140.82,110.62,147.8,107.43,112.45,102.53,137.52,51.02,97.93,152.3,92.4,126.4,109.02,145.54,346.07,206.24,65.83
9/25/2013,564.36,181.73,132.05,191.8,192.58,340.76,290.2,137.15,99.15,112.71,205.16,161.84,112.41,203.38,440.96,106.1,153.99,153.13,210.79,323.57,141.13,110.53,147.54,106.89,112.45,102.11,137.03,51.23,97.69,152.71,92.17,126.35,109.07,145.38,347.26,206.66,65.71
9/26/2013,566.53,181.34,131.99,191.32,193.32,341.76,287.95,136.94,99.05,113.17,206.42,161.61,113.29,204.23,442.76,106.1,154.69,153.1,210.94,325.37,141.77,111.1,147.46,107.33,112.45,102.69,137.52,51.11,98.18,152.66,93.64,125.85,109.67,145.62,349.36,205.21,66.11
9/27/2013,563.92,181.59,132.07,191.17,192.56,340.2,290.6,136.98,99.19,112.69,205.56,161.66,112.72,203.5,437.61,106.1,154.07,153.19,210.14,323.91,141.39,110.81,147.3,107.27,111.2,102.23,136.95,51.02,98.21,152.63,92.94,126.46,109.54,144.68,348.07,205.71,65.81
9/30/2013,560.92,181.9,132.1,190.75,191.66,340.31,288.82,137.06,99.05,111.98,203.38,161.96,112.24,202.05,432.52,106.1,153.87,153.06,208.85,324,140.28,110.65,146.88,106.62,110.75,101.59,136.34,50.68,98,151.74,92.17,126.59,108.82,144.55,344.56,205.41,65.75
10/1/2013,565.36,181.49,132.06,190.56,193.32,343.73,280.73,136.9,99.19,112.69,206.33,161.75,111.5,203.12,441.17,106.12,154.4,152.94,210.38,327.77,141.21,111.38,147.52,107.53,110.75,102.1,137.28,51.23,98.67,152.74,91.78,127.03,109.92,144.76,349.8,204.78,64.73
10/2/2013,564.83,181.79,132.08,191.13,192.99,341.87,286.3,137.05,99.39,112.62,206.64,162.01,112.59,203.06,442.81,106.11,154.92,153.14,210.38,326.43,141.44,111.24,147.58,107.59,110.92,102.25,136.78,51.06,98.56,152.77,91.32,127.7,109.67,144.43,350.01,205.09,65.71
10/3/2013,559.62,182.04,132.08,191.23,191.35,338.34,286.57,137.12,99.23,112.11,203.04,162.13,112.41,201.73,441.17,106.12,153.61,153.26,208.56,323.09,140.43,110.65,147.68,106.56,110.53,101.51,135.68,50.73,97.69,151.96,90.59,127.86,108.33,144.35,344.61,204.76,65.52
10/4/2013,563.86,181.54,132.03,191.05,192.75,340.2,285.11,136.96,99.19,112.48,202.64,161.78,112.76,202.21,446.9,106.12,154.07,153.13,209.92,325.25,141.05,110.74,147.94,107.33,110.53,101.97,136.29,50.56,98,151.88,90.78,127.33,108.38,144.72,343.37,204.61,65.79
10/7/2013,558.99,181.71,132.03,191.38,191.03,337.16,287.61,137.07,99.37,111.56,203.56,161.96,113.55,200.12,443.08,106.12,152.05,153.1,208.29,321.45,139.79,109.37,147.55,106.64,110.96,101.19,135.43,50.56,96.88,151.15,89.08,127.68,107.99,145.32,344.88,205.44,66.19
10/8/2013,552.48,181.62,131.92,191.35,188.49,333.44,287.07,137.01,99.21,110.69,201.35,161.52,113.94,198.56,438.83,106.11,151.02,153.03,206.14,316.23,138.6,108.48,147.48,105.25,109.65,99.63,134.49,49.97,96.51,149.57,88.77,127.64,107.09,145.69,340.94,205.5,66.27
10/9/2013,552.88,181.29,131.97,190.94,188.36,333.26,284.16,136.93,99.21,111.15,201.38,161.54,113.11,199.42,442.07,106.08,152,152.92,206.53,314.97,139.51,109.23,147.61,104.86,109.22,99.71,134.57,50.05,97.44,149.09,90.86,127.13,107.79,145.59,340.83,203.85,65.91
10/10/2013,564.8,180.9,131.96,191.21,192.6,340.53,280.01,136.96,99.21,113.24,206.51,161.41,114.55,203,452.53,106.07,154.65,153.09,210.94,322.57,142.21,111.24,148.29,106.8,111.35,101.15,136.91,50.49,99.21,152.23,92.17,126.7,110.33,145.82,348.99,204.18,66.9
10/11/2013,568.43,181.17,131.97,191.47,193.96,346.14,276.25,137.01,98.83,113.87,208.57,161.38,113.94,204.07,454.49,106.05,155.56,153.14,212.4,327.25,142.96,111.76,148.56,108.01,112.12,102.03,137.73,50.6,99.49,153.09,92.32,127.16,111.13,146.18,352.33,204.12,66.6
10/14/2013,570.71,180.56,131.92,190.88,194.81,347.18,276.77,136.74,99.04,114.14,208.7,160.67,113.9,204.77,457.19,106.05,155.86,152.86,213.19,328.89,143.42,112.22,148.79,108.36,112.88,102.82,138.06,50.35,99.81,153.47,92.48,127.07,111.46,146.36,352.23,202.48,66.56
10/15/2013,566.57,180.6,131.97,190.91,193.32,344.21,278.8,136.71,98.89,113.47,207.93,160.99,113.5,203.79,452.74,106.05,154.97,152.79,211.52,325.67,142.91,111.54,148.74,107.94,112.94,102.17,137.03,50.18,98.97,152.91,91.71,126.7,110.64,146.3,351.09,202.35,65.97
10/16/2013,574.48,181.47,132.02,192.33,196.03,347.59,278.37,137.29,99.31,114.44,211.83,161.32,114.37,205.33,456.29,106.07,156.32,153.45,214.52,329.71,144.22,112.11,149.53,109.7,113.64,103.52,139.31,50.56,99.81,153.97,92.55,126.77,112.23,147.02,357.47,204.88,66.62
10/17/2013,578.32,182.51,132.06,193.74,197.48,351.27,287.11,137.76,99.29,115.73,215.03,161.96,113.76,208.03,459.16,106.07,158.3,153.87,216.24,332.6,145.9,113.82,150.26,111.07,113.64,103.92,140.76,51.74,101.21,156.51,93.33,128.44,113.78,148.26,362.98,206.74,66.03
10/18/2013,582.22,182.53,132.06,194,198.88,354.94,285.83,137.91,99.43,116.42,214.82,162.19,114.42,209.27,459.63,106.1,159.47,154.13,217.33,336.4,146.57,114.48,150.56,111.66,113.64,104.92,141.09,51.99,102.09,157.5,93.41,128.64,114.22,148.35,362.28,207.18,66.54
10/21/2013,582.26,182.4,132.06,193.49,198.77,354.46,286.12,137.74,99.35,116.47,213.52,162.06,114.16,209.58,458.89,106.1,160.11,153.99,217.23,335.73,146.52,115.21,150.22,111.21,115.15,105.12,141.01,51.66,101.81,157.92,93.48,128.42,113.55,148.05,360.38,206.53,66.03
10/22/2013,585.63,183.67,132.16,194.67,199.9,355.72,291.44,138.19,99.71,117.51,215.49,162.88,114.03,211.68,463.3,106.08,161.47,154.53,218.52,336.61,147.88,115.82,150.68,112.57,115.93,105.52,142.36,52.46,102.35,159.67,93.91,129.42,114.58,148.34,364.22,208.83,65.64
10/23/2013,582.82,183.98,132.13,194.62,198.96,354.57,289.97,138.25,99.75,116.17,215.89,162.8,112.28,209.62,452.53,106.1,160.13,154.49,217.31,335.49,146.29,114.82,150.8,112.25,115.17,105.4,142.12,52.92,101.67,158.95,92.02,129.68,114.17,148.77,364.97,209.64,64.69
